model,day_abs,day_order,period,slot_in_period,hour_abs,origin_zone_id,dest_zone_id,y_pred
LSTM,245,14,morning,NA,NA,161,162,9.609879
LSTM,245,14,morning,NA,NA,161,163,10.524232
LSTM,245,14,morning,NA,NA,161,186,12.659046
LSTM,245,14,morning,NA,NA,161,230,11.537046
LSTM,245,14,morning,NA,NA,162,100,3.9240258
LSTM,245,14,morning,NA,NA,162,161,7.720999
LSTM,245,14,morning,NA,NA,162,162,9.569532
LSTM,245,14,morning,NA,NA,162,163,6.44492
LSTM,245,14,morning,NA,NA,162,186,8.473452
LSTM,245,14,morning,NA,NA,162,230,8.417054
LSTM,245,14,morning,NA,NA,163,100,4.229783
LSTM,245,14,morning,NA,NA,163,161,10.9639015
LSTM,245,14,morning,NA,NA,163,162,7.4720135
LSTM,245,14,morning,NA,NA,163,163,5.079499
LSTM,245,14,morning,NA,NA,163,186,6.0637665
LSTM,245,14,morning,NA,NA,163,230,9.809674
LSTM,245,14,morning,NA,NA,186,100,3.2827036
LSTM,245,14,morning,NA,NA,186,161,7.2896824
LSTM,245,14,morning,NA,NA,186,162,5.3360915
LSTM,245,14,morning,NA,NA,186,163,5.682397
LSTM,245,14,morning,NA,NA,186,186,3.4213622
LSTM,245,14,morning,NA,NA,186,230,10.91513
LSTM,245,14,morning,NA,NA,230,100,6.117881
LSTM,245,14,morning,NA,NA,230,161,10.145701
LSTM,245,14,morning,NA,NA,230,162,7.2934628
LSTM,245,14,morning,NA,NA,230,163,8.508622
