model,day_abs,day_order,period,slot_in_period,hour_abs,origin_zone_id,dest_zone_id,y_pred
ARIMA,233,2,night,2,21,186,161,14.2657614371692
ARIMA,233,2,night,2,21,186,162,7.5817907684121
ARIMA,233,2,night,2,21,186,163,10.0629631409019
ARIMA,233,2,night,2,21,186,186,3.69455789205064
ARIMA,233,2,night,2,21,186,230,19.5486286924367
ARIMA,233,2,night,2,21,230,100,5.58029441619381
ARIMA,233,2,night,2,21,230,161,8.51818476446906
ARIMA,233,2,night,2,21,230,162,5.57276460619473
ARIMA,233,2,night,2,21,230,163,7.45852776975799
ARIMA,233,2,night,2,21,230,186,9.79324820657363
ARIMA,233,2,night,2,21,230,230,8.02678284721433
ARIMA,233,2,night,3,22,100,100,2.3540154443463
ARIMA,233,2,night,3,22,100,161,6.33627811662307
ARIMA,233,2,night,3,22,100,162,3.4855252976549
ARIMA,233,2,night,3,22,100,163,5.19386977645027
ARIMA,233,2,night,3,22,100,186,2.34861713020476
ARIMA,233,2,night,3,22,100,230,7.22102915275242
ARIMA,233,2,night,3,22,161,100,6.78760578592746
ARIMA,233,2,night,3,22,161,161,19.3320951649552
ARIMA,233,2,night,3,22,161,162,11.378763624856
ARIMA,233,2,night,3,22,161,163,11.4862179835892
ARIMA,233,2,night,3,22,161,186,13.0388049767267
ARIMA,233,2,night,3,22,161,230,9.63196015100167
ARIMA,233,2,night,3,22,162,100,4.07965478214724
ARIMA,233,2,night,3,22,162,161,11.8885405576299
ARIMA,233,2,night,3,22,162,162,11.879384148985
ARIMA,233,2,night,3,22,162,163,6.50000108548554
ARIMA,233,2,night,3,22,162,186,8.72925693971554
ARIMA,233,2,night,3,22,162,230,7.50246846653115
ARIMA,233,2,night,3,22,163,100,4.28041963351098
ARIMA,233,2,night,3,22,163,161,13.3985634940545
ARIMA,233,2,night,3,22,163,162,7.70643883551866
ARIMA,233,2,night,3,22,163,163,6.38613353072378
ARIMA,233,2,night,3,22,163,186,5.69676840243648
ARIMA,233,2,night,3,22,163,230,9.99552236476142
ARIMA,233,2,night,3,22,186,100,4.51978339123575
ARIMA,233,2,night,3,22,186,161,14.33005183541
ARIMA,233,2,night,3,22,186,162,7.58179127785775
ARIMA,233,2,night,3,22,186,163,10.0629631409019
ARIMA,233,2,night,3,22,186,186,3.69455789205064
ARIMA,233,2,night,3,22,186,230,19.5486286924367
ARIMA,233,2,night,3,22,230,100,5.58029451540971
ARIMA,233,2,night,3,22,230,161,8.78132504937133
ARIMA,233,2,night,3,22,230,162,5.57276460619473
ARIMA,233,2,night,3,22,230,163,7.47621397088746
ARIMA,233,2,night,3,22,230,186,9.78837444632221
ARIMA,233,2,night,3,22,230,230,8.02678284721433
ARIMA,233,2,night,4,23,100,100,2.29309226308385
ARIMA,233,2,night,4,23,100,161,6.33627833779866
ARIMA,233,2,night,4,23,100,162,3.48552529755815
ARIMA,233,2,night,4,23,100,163,5.19386977582311
ARIMA,233,2,night,4,23,100,186,2.34861713020476
ARIMA,233,2,night,4,23,100,230,7.22102918032602
ARIMA,233,2,night,4,23,161,100,6.99318685280798
ARIMA,233,2,night,4,23,161,161,19.3320951914632
ARIMA,233,2,night,4,23,161,162,11.3993445882633
ARIMA,233,2,night,4,23,161,163,12.0296745629505
ARIMA,233,2,night,4,23,161,186,13.0388049767267
ARIMA,233,2,night,4,23,161,230,9.61914109881516
ARIMA,233,2,night,4,23,162,100,4.07965478214724
ARIMA,233,2,night,4,23,162,161,11.8885403128199
ARIMA,233,2,night,4,23,162,162,12.0582714570342
ARIMA,233,2,night,4,23,162,163,6.50000108548554
ARIMA,233,2,night,4,23,162,186,8.70243156351723
ARIMA,233,2,night,4,23,162,230,7.59964204469122
ARIMA,233,2,night,4,23,163,100,4.28041963351098
ARIMA,233,2,night,4,23,163,161,13.3985531588881
ARIMA,233,2,night,4,23,163,162,7.70643884542306
ARIMA,233,2,night,4,23,163,163,6.38613353072378
ARIMA,233,2,night,4,23,163,186,5.69676840394845
ARIMA,233,2,night,4,23,163,230,9.99552236476142
ARIMA,233,2,night,4,23,186,100,4.51978339123575
ARIMA,233,2,night,4,23,186,161,14.0493922334171
ARIMA,233,2,night,4,23,186,162,7.58179133230389
ARIMA,233,2,night,4,23,186,163,10.0629631409019
ARIMA,233,2,night,4,23,186,186,3.69455789205064
ARIMA,233,2,night,4,23,186,230,19.5486286924367
ARIMA,233,2,night,4,23,230,100,5.5802945232537
ARIMA,233,2,night,4,23,230,161,8.54007094963372
ARIMA,233,2,night,4,23,230,162,5.57276460619473
ARIMA,233,2,night,4,23,230,163,7.48931391884194
ARIMA,233,2,night,4,23,230,186,9.78606943692402
ARIMA,233,2,night,4,23,230,230,8.02678284721433
ARIMA,233,2,night,5,24,100,100,2.3526761266649
ARIMA,233,2,night,5,24,100,161,6.33627836983076
ARIMA,233,2,night,5,24,100,162,3.48552529755329
ARIMA,233,2,night,5,24,100,163,5.19386977578155
ARIMA,233,2,night,5,24,100,186,2.34861713020476
ARIMA,233,2,night,5,24,100,230,7.22102918319817
ARIMA,233,2,night,5,24,161,100,6.79671378826346
